ANSS,Date
44.95000076293945,2008-07-22
45.119998931884766,2008-07-23
43.34000015258789,2008-07-24
43.849998474121094,2008-07-25
43.41999816894531,2008-07-28
44.33000183105469,2008-07-29
45.0,2008-07-30
45.880001068115234,2008-07-31
45.400001525878906,2008-08-01
45.369998931884766,2008-08-04
45.43000030517578,2008-08-05
44.75,2008-08-06
46.06999969482422,2008-08-07
48.459999084472656,2008-08-08
47.90999984741211,2008-08-11
46.9900016784668,2008-08-12
46.70000076293945,2008-08-13
47.209999084472656,2008-08-14
46.68000030517578,2008-08-15
45.15999984741211,2008-08-18
44.45000076293945,2008-08-19
44.11000061035156,2008-08-20
43.630001068115234,2008-08-21
43.849998474121094,2008-08-22
43.849998474121094,2008-08-25
43.810001373291016,2008-08-26
44.380001068115234,2008-08-27
45.02000045776367,2008-08-28
44.349998474121094,2008-08-29
44.810001373291016,2008-09-02
43.31999969482422,2008-09-03
42.4900016784668,2008-09-04
42.099998474121094,2008-09-05
42.15999984741211,2008-09-08
42.630001068115234,2008-09-09
43.119998931884766,2008-09-10
43.15999984741211,2008-09-11
43.619998931884766,2008-09-12
41.2400016784668,2008-09-15
41.5,2008-09-16
38.58000183105469,2008-09-17
40.20000076293945,2008-09-18
41.41999816894531,2008-09-19
39.81999969482422,2008-09-22
39.97999954223633,2008-09-23
38.939998626708984,2008-09-24
39.81999969482422,2008-09-25
38.56999969482422,2008-09-26
34.599998474121094,2008-09-29
37.869998931884766,2008-09-30
36.61000061035156,2008-10-01
33.380001068115234,2008-10-02
31.989999771118164,2008-10-03
29.889999389648438,2008-10-06
27.719999313354492,2008-10-07
28.170000076293945,2008-10-08
27.31999969482422,2008-10-09
28.610000610351562,2008-10-10
32.650001525878906,2008-10-13
30.239999771118164,2008-10-14
27.360000610351562,2008-10-15
29.0,2008-10-16
28.979999542236328,2008-10-17
29.809999465942383,2008-10-20
29.06999969482422,2008-10-21
26.8700008392334,2008-10-22
24.389999389648438,2008-10-23
24.31999969482422,2008-10-24
24.100000381469727,2008-10-27
25.65999984741211,2008-10-28
26.15999984741211,2008-10-29
26.989999771118164,2008-10-30
28.6299991607666,2008-10-31
28.489999771118164,2008-11-03
28.84000015258789,2008-11-04
26.520000457763672,2008-11-05
28.860000610351562,2008-11-06
29.670000076293945,2008-11-07
30.270000457763672,2008-11-10
29.5,2008-11-11
27.209999084472656,2008-11-12
28.84000015258789,2008-11-13
28.399999618530273,2008-11-14
27.81999969482422,2008-11-17
28.989999771118164,2008-11-18
27.010000228881836,2008-11-19
25.309999465942383,2008-11-20
25.6299991607666,2008-11-21
27.920000076293945,2008-11-24
27.760000228881836,2008-11-25
29.489999771118164,2008-11-26
28.860000610351562,2008-11-28
26.18000030517578,2008-12-01
27.239999771118164,2008-12-02
27.899999618530273,2008-12-03
26.389999389648438,2008-12-04
28.959999084472656,2008-12-05
29.780000686645508,2008-12-08
29.149999618530273,2008-12-09
29.920000076293945,2008-12-10
28.1200008392334,2008-12-11
28.809999465942383,2008-12-12
27.860000610351562,2008-12-15
29.670000076293945,2008-12-16
29.579999923706055,2008-12-17
29.739999771118164,2008-12-18
29.649999618530273,2008-12-19
28.75,2008-12-22
27.860000610351562,2008-12-23
28.280000686645508,2008-12-24
28.360000610351562,2008-12-26
27.649999618530273,2008-12-29
28.3799991607666,2008-12-30
27.889999389648438,2008-12-31
28.739999771118164,2009-01-02
28.809999465942383,2009-01-05
29.079999923706055,2009-01-06
27.540000915527344,2009-01-07
26.479999542236328,2009-01-08
25.989999771118164,2009-01-09
25.530000686645508,2009-01-12
25.690000534057617,2009-01-13
24.420000076293945,2009-01-14
24.68000030517578,2009-01-15
24.639999389648438,2009-01-16
23.979999542236328,2009-01-20
25.81999969482422,2009-01-21
25.299999237060547,2009-01-22
25.389999389648438,2009-01-23
25.670000076293945,2009-01-26
25.260000228881836,2009-01-27
26.239999771118164,2009-01-28
25.59000015258789,2009-01-29
24.860000610351562,2009-01-30
24.790000915527344,2009-02-02
24.850000381469727,2009-02-03
24.739999771118164,2009-02-04
25.389999389648438,2009-02-05
26.030000686645508,2009-02-06
25.90999984741211,2009-02-09
25.110000610351562,2009-02-10
25.1299991607666,2009-02-11
25.399999618530273,2009-02-12
25.229999542236328,2009-02-13
24.670000076293945,2009-02-17
24.270000457763672,2009-02-18
24.0,2009-02-19
24.219999313354492,2009-02-20
23.200000762939453,2009-02-23
23.579999923706055,2009-02-24
23.149999618530273,2009-02-25
20.690000534057617,2009-02-26
20.170000076293945,2009-02-27
19.209999084472656,2009-03-02
18.8799991607666,2009-03-03
19.170000076293945,2009-03-04
18.329999923706055,2009-03-05
18.40999984741211,2009-03-06
18.059999465942383,2009-03-09
19.600000381469727,2009-03-10
20.969999313354492,2009-03-11
21.530000686645508,2009-03-12
21.979999542236328,2009-03-13
22.350000381469727,2009-03-16
22.540000915527344,2009-03-17
24.329999923706055,2009-03-18
24.350000381469727,2009-03-19
23.329999923706055,2009-03-20
25.15999984741211,2009-03-23
24.469999313354492,2009-03-24
24.489999771118164,2009-03-25
26.260000228881836,2009-03-26
25.510000228881836,2009-03-27
24.899999618530273,2009-03-30
25.100000381469727,2009-03-31
25.350000381469727,2009-04-01
26.450000762939453,2009-04-02
27.399999618530273,2009-04-03
27.530000686645508,2009-04-06
26.68000030517578,2009-04-07
26.649999618530273,2009-04-08
27.149999618530273,2009-04-09
27.049999237060547,2009-04-13
26.729999542236328,2009-04-14
26.559999465942383,2009-04-15
26.969999313354492,2009-04-16
26.6200008392334,2009-04-17
25.790000915527344,2009-04-20
26.09000015258789,2009-04-21
26.280000686645508,2009-04-22
26.59000015258789,2009-04-23
27.1200008392334,2009-04-24
27.200000762939453,2009-04-27
26.799999237060547,2009-04-28
27.059999465942383,2009-04-29
27.6200008392334,2009-04-30
27.360000610351562,2009-05-01
27.329999923706055,2009-05-04
26.90999984741211,2009-05-05
27.5,2009-05-06
26.709999084472656,2009-05-07
26.649999618530273,2009-05-08
27.040000915527344,2009-05-11
26.940000534057617,2009-05-12
26.059999465942383,2009-05-13
26.200000762939453,2009-05-14
26.950000762939453,2009-05-15
27.530000686645508,2009-05-18
28.399999618530273,2009-05-19
28.850000381469727,2009-05-20
28.110000610351562,2009-05-21
28.0,2009-05-22
28.709999084472656,2009-05-26
28.700000762939453,2009-05-27
29.399999618530273,2009-05-28
29.81999969482422,2009-05-29
31.979999542236328,2009-06-01
32.68000030517578,2009-06-02
32.040000915527344,2009-06-03
32.34000015258789,2009-06-04
33.2599983215332,2009-06-05
32.709999084472656,2009-06-08
33.150001525878906,2009-06-09
32.66999816894531,2009-06-10
33.08000183105469,2009-06-11
33.06999969482422,2009-06-12
31.809999465942383,2009-06-15
31.420000076293945,2009-06-16
32.029998779296875,2009-06-17
32.33000183105469,2009-06-18
32.29999923706055,2009-06-19
31.059999465942383,2009-06-22
30.329999923706055,2009-06-23
31.549999237060547,2009-06-24
32.09000015258789,2009-06-25
31.010000228881836,2009-06-26
30.989999771118164,2009-06-29
31.15999984741211,2009-06-30
31.260000228881836,2009-07-01
30.43000030517578,2009-07-02
30.079999923706055,2009-07-06
29.1299991607666,2009-07-07
28.75,2009-07-08
29.25,2009-07-09
29.65999984741211,2009-07-10
29.979999542236328,2009-07-13
29.56999969482422,2009-07-14
30.5,2009-07-15
30.8799991607666,2009-07-16
31.420000076293945,2009-07-17
31.030000686645508,2009-07-20
30.59000015258789,2009-07-21
30.0,2009-07-22
30.93000030517578,2009-07-23
31.290000915527344,2009-07-24
31.190000534057617,2009-07-27
31.520000457763672,2009-07-28
31.049999237060547,2009-07-29
31.389999389648438,2009-07-30
31.260000228881836,2009-07-31
31.729999542236328,2009-08-03
31.68000030517578,2009-08-04
31.350000381469727,2009-08-05
36.25,2009-08-06
36.4900016784668,2009-08-07
36.13999938964844,2009-08-10
35.59000015258789,2009-08-11
36.91999816894531,2009-08-12
37.16999816894531,2009-08-13
36.68000030517578,2009-08-14
35.45000076293945,2009-08-17
35.779998779296875,2009-08-18
35.52000045776367,2009-08-19
35.400001525878906,2009-08-20
35.90999984741211,2009-08-21
36.15999984741211,2009-08-24
36.04999923706055,2009-08-25
36.22999954223633,2009-08-26
36.31999969482422,2009-08-27
36.369998931884766,2009-08-28
35.13999938964844,2009-08-31
34.59000015258789,2009-09-01
34.77000045776367,2009-09-02
34.93000030517578,2009-09-03
35.68000030517578,2009-09-04
35.779998779296875,2009-09-08
36.20000076293945,2009-09-09
37.06999969482422,2009-09-10
37.63999938964844,2009-09-11
38.08000183105469,2009-09-14
37.75,2009-09-15
38.34000015258789,2009-09-16
38.45000076293945,2009-09-17
38.540000915527344,2009-09-18
38.209999084472656,2009-09-21
38.40999984741211,2009-09-22
37.86000061035156,2009-09-23
37.29999923706055,2009-09-24
36.630001068115234,2009-09-25
37.75,2009-09-28
37.939998626708984,2009-09-29
37.41999816894531,2009-09-30
37.0,2009-10-01
37.58000183105469,2009-10-02
38.04999923706055,2009-10-05
39.029998779296875,2009-10-06
39.060001373291016,2009-10-07
41.560001373291016,2009-10-08
42.029998779296875,2009-10-09
41.529998779296875,2009-10-12
41.59000015258789,2009-10-13
42.33000183105469,2009-10-14
42.099998474121094,2009-10-15
42.0,2009-10-16
42.029998779296875,2009-10-19
41.5,2009-10-20
41.72999954223633,2009-10-21
41.79999923706055,2009-10-22
42.63999938964844,2009-10-23
43.119998931884766,2009-10-26
42.75,2009-10-27
40.93000030517578,2009-10-28
41.720001220703125,2009-10-29
40.58000183105469,2009-10-30
40.68000030517578,2009-11-02
41.619998931884766,2009-11-03
41.470001220703125,2009-11-04
39.779998779296875,2009-11-05
41.20000076293945,2009-11-06
41.869998931884766,2009-11-09
41.560001373291016,2009-11-10
40.72999954223633,2009-11-11
40.119998931884766,2009-11-12
40.290000915527344,2009-11-13
40.88999938964844,2009-11-16
41.11000061035156,2009-11-17
40.349998474121094,2009-11-18
39.849998474121094,2009-11-19
39.810001373291016,2009-11-20
40.459999084472656,2009-11-23
40.060001373291016,2009-11-24
39.880001068115234,2009-11-25
38.65999984741211,2009-11-27
38.939998626708984,2009-11-30
39.84000015258789,2009-12-01
40.040000915527344,2009-12-02
39.9900016784668,2009-12-03
41.06999969482422,2009-12-04
40.959999084472656,2009-12-07
40.599998474121094,2009-12-08
40.5099983215332,2009-12-09
40.58000183105469,2009-12-10
40.470001220703125,2009-12-11
40.97999954223633,2009-12-14
40.9900016784668,2009-12-15
41.0,2009-12-16
40.779998779296875,2009-12-17
41.59000015258789,2009-12-18
42.15999984741211,2009-12-21
43.0,2009-12-22
43.31999969482422,2009-12-23
43.77000045776367,2009-12-24
43.54999923706055,2009-12-28
43.66999816894531,2009-12-29
43.779998779296875,2009-12-30
43.459999084472656,2009-12-31
44.63999938964844,2010-01-04
43.63999938964844,2010-01-05
43.349998474121094,2010-01-06
43.459999084472656,2010-01-07
43.7599983215332,2010-01-08
43.93000030517578,2010-01-11
42.7400016784668,2010-01-12
43.040000915527344,2010-01-13
43.4900016784668,2010-01-14
43.34000015258789,2010-01-15
44.09000015258789,2010-01-19
42.790000915527344,2010-01-20
41.84000015258789,2010-01-21
40.79999923706055,2010-01-22
40.77000045776367,2010-01-25
40.560001373291016,2010-01-26
42.189998626708984,2010-01-27
41.970001220703125,2010-01-28
41.86000061035156,2010-01-29
42.189998626708984,2010-02-01
42.349998474121094,2010-02-02
42.56999969482422,2010-02-03
40.970001220703125,2010-02-04
41.189998626708984,2010-02-05
40.68000030517578,2010-02-08
41.04999923706055,2010-02-09
41.27000045776367,2010-02-10
41.349998474121094,2010-02-11
41.59000015258789,2010-02-12
42.029998779296875,2010-02-16
42.83000183105469,2010-02-17
43.36000061035156,2010-02-18
43.16999816894531,2010-02-19
43.18000030517578,2010-02-22
42.9900016784668,2010-02-23
44.040000915527344,2010-02-24
43.619998931884766,2010-02-25
43.86000061035156,2010-02-26
44.29999923706055,2010-03-01
44.619998931884766,2010-03-02
44.459999084472656,2010-03-03
44.22999954223633,2010-03-04
44.869998931884766,2010-03-05
44.93000030517578,2010-03-08
44.65999984741211,2010-03-09
45.130001068115234,2010-03-10
45.13999938964844,2010-03-11
45.16999816894531,2010-03-12
45.209999084472656,2010-03-15
45.029998779296875,2010-03-16
45.79999923706055,2010-03-17
46.290000915527344,2010-03-18
44.88999938964844,2010-03-19
44.849998474121094,2010-03-22
44.7599983215332,2010-03-23
44.40999984741211,2010-03-24
43.65999984741211,2010-03-25
43.400001525878906,2010-03-26
43.79999923706055,2010-03-29
43.540000915527344,2010-03-30
43.189998626708984,2010-03-31
43.02000045776367,2010-04-01
44.209999084472656,2010-04-05
44.279998779296875,2010-04-06
43.72999954223633,2010-04-07
43.880001068115234,2010-04-08
44.029998779296875,2010-04-09
44.150001525878906,2010-04-12
43.959999084472656,2010-04-13
43.52000045776367,2010-04-14
43.81999969482422,2010-04-15
43.560001373291016,2010-04-16
43.77000045776367,2010-04-19
44.68000030517578,2010-04-20
44.650001525878906,2010-04-21
45.38999938964844,2010-04-22
45.66999816894531,2010-04-23
45.540000915527344,2010-04-26
44.95000076293945,2010-04-27
44.93000030517578,2010-04-28
46.040000915527344,2010-04-29
44.959999084472656,2010-04-30
45.41999816894531,2010-05-03
44.34000015258789,2010-05-04
43.810001373291016,2010-05-05
44.40999984741211,2010-05-06
42.86000061035156,2010-05-07
44.97999954223633,2010-05-10
45.029998779296875,2010-05-11
46.2599983215332,2010-05-12
45.95000076293945,2010-05-13
44.790000915527344,2010-05-14
45.38999938964844,2010-05-17
44.400001525878906,2010-05-18
44.15999984741211,2010-05-19
42.56999969482422,2010-05-20
43.52000045776367,2010-05-21
42.84000015258789,2010-05-24
43.04999923706055,2010-05-25
43.369998931884766,2010-05-26
44.65999984741211,2010-05-27
43.72999954223633,2010-05-28
43.40999984741211,2010-06-01
44.15999984741211,2010-06-02
44.08000183105469,2010-06-03
42.810001373291016,2010-06-04
41.84000015258789,2010-06-07
41.459999084472656,2010-06-08
41.93000030517578,2010-06-09
43.0099983215332,2010-06-10
43.34000015258789,2010-06-11
43.119998931884766,2010-06-14
43.599998474121094,2010-06-15
43.84000015258789,2010-06-16
43.93000030517578,2010-06-17
43.83000183105469,2010-06-18
43.63999938964844,2010-06-21
43.38999938964844,2010-06-22
43.15999984741211,2010-06-23
42.720001220703125,2010-06-24
43.20000076293945,2010-06-25
43.47999954223633,2010-06-28
41.220001220703125,2010-06-29
40.56999969482422,2010-06-30
40.099998474121094,2010-07-01
40.31999969482422,2010-07-02
40.810001373291016,2010-07-06
41.54999923706055,2010-07-07
41.95000076293945,2010-07-08
42.150001525878906,2010-07-09
42.310001373291016,2010-07-12
43.650001525878906,2010-07-13
43.900001525878906,2010-07-14
43.5099983215332,2010-07-15
42.08000183105469,2010-07-16
42.34000015258789,2010-07-19
42.470001220703125,2010-07-20
42.29999923706055,2010-07-21
43.7400016784668,2010-07-22
45.040000915527344,2010-07-23
45.54999923706055,2010-07-26
45.560001373291016,2010-07-27
45.02000045776367,2010-07-28
44.2599983215332,2010-07-29
44.95000076293945,2010-07-30
45.91999816894531,2010-08-02
45.599998474121094,2010-08-03
46.58000183105469,2010-08-04
43.959999084472656,2010-08-05
44.209999084472656,2010-08-06
44.099998474121094,2010-08-09
43.68000030517578,2010-08-10
42.650001525878906,2010-08-11
41.66999816894531,2010-08-12
40.90999984741211,2010-08-13
40.869998931884766,2010-08-16
41.84000015258789,2010-08-17
42.189998626708984,2010-08-18
41.599998474121094,2010-08-19
41.97999954223633,2010-08-20
40.47999954223633,2010-08-23
40.040000915527344,2010-08-24
40.189998626708984,2010-08-25
39.7599983215332,2010-08-26
40.13999938964844,2010-08-27
39.369998931884766,2010-08-30
38.779998779296875,2010-08-31
40.31999969482422,2010-09-01
40.0099983215332,2010-09-02
40.65999984741211,2010-09-03
40.58000183105469,2010-09-07
40.56999969482422,2010-09-08
40.5,2010-09-09
40.869998931884766,2010-09-10
42.2400016784668,2010-09-13
41.810001373291016,2010-09-14
42.13999938964844,2010-09-15
42.2400016784668,2010-09-16
42.83000183105469,2010-09-17
43.54999923706055,2010-09-20
42.779998779296875,2010-09-21
42.33000183105469,2010-09-22
42.029998779296875,2010-09-23
42.68000030517578,2010-09-24
43.2599983215332,2010-09-27
42.5,2010-09-28
42.400001525878906,2010-09-29
42.25,2010-09-30
41.75,2010-10-01
41.290000915527344,2010-10-04
42.560001373291016,2010-10-05
41.38999938964844,2010-10-06
41.209999084472656,2010-10-07
41.61000061035156,2010-10-08
42.7400016784668,2010-10-11
44.38999938964844,2010-10-12
45.5,2010-10-13
45.09000015258789,2010-10-14
45.59000015258789,2010-10-15
46.09000015258789,2010-10-18
44.869998931884766,2010-10-19
45.04999923706055,2010-10-20
45.20000076293945,2010-10-21
45.33000183105469,2010-10-22
45.439998626708984,2010-10-25
45.369998931884766,2010-10-26
45.08000183105469,2010-10-27
45.099998474121094,2010-10-28
45.25,2010-10-29
44.86000061035156,2010-11-01
45.310001373291016,2010-11-02
45.40999984741211,2010-11-03
45.75,2010-11-04
46.060001373291016,2010-11-05
47.66999816894531,2010-11-08
48.16999816894531,2010-11-09
49.27000045776367,2010-11-10
49.09000015258789,2010-11-11
48.97999954223633,2010-11-12
48.970001220703125,2010-11-15
47.560001373291016,2010-11-16
47.689998626708984,2010-11-17
48.470001220703125,2010-11-18
48.29999923706055,2010-11-19
48.630001068115234,2010-11-22
47.709999084472656,2010-11-23
48.9900016784668,2010-11-24
48.880001068115234,2010-11-26
48.04999923706055,2010-11-29
48.5,2010-11-30
50.790000915527344,2010-12-01
51.09000015258789,2010-12-02
51.36000061035156,2010-12-03
50.91999816894531,2010-12-06
51.04999923706055,2010-12-07
51.06999969482422,2010-12-08
51.130001068115234,2010-12-09
52.36000061035156,2010-12-10
51.869998931884766,2010-12-13
52.02000045776367,2010-12-14
51.77000045776367,2010-12-15
52.150001525878906,2010-12-16
53.11000061035156,2010-12-17
52.97999954223633,2010-12-20
52.939998626708984,2010-12-21
53.25,2010-12-22
52.97999954223633,2010-12-23
52.97999954223633,2010-12-27
